physics_step,sim_time_s,phase,label,tcp_x,tcp_y,tcp_z,obj_x,obj_y,obj_z,quat_w,quat_x,quat_y,quat_z,q5_deg,q5_cmd_deg,target_error_m,object_drift_m,object_speed_mps,tilt_deg,upright_z,marker,attach_calls_total,posewrite_calls_total
313,3.13,approach,approach_open_wp039,0.229827,-0.171724,0.119899,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.2e-05,-0.000163,88.3093,88.31,0.002475,1e-06,0.000582,0.0023,1.0,0,0,0
314,3.14,approach,approach_open_wp039,0.229602,-0.172043,0.11948,0.213861,-0.19573,0.025,1.0,1.4e-05,-9e-06,-0.000165,88.3093,88.31,0.001931,2e-06,0.0005,0.002,1.0,0,0,0
315,3.15,approach,approach_open_wp040,0.228963,-0.173062,0.118237,0.213863,-0.195729,0.025,1.0,1e-06,1.9e-05,-0.000169,88.3094,88.31,0.007935,2e-06,0.000767,0.0022,1.0,0,0,0
316,3.16,approach,approach_open_wp040,0.228365,-0.173963,0.117063,0.213861,-0.195728,0.025,1.0,-1.8e-05,-9e-06,-0.000163,88.3094,88.31,0.006347,2e-06,0.000527,0.0023,1.0,0,0,0
317,3.17,approach,approach_open_wp040,0.227871,-0.174693,0.116106,0.213861,-0.19573,0.025,1.0,1.2e-05,-1.1e-05,-0.000164,88.3094,88.31,0.005056,0.0,0.00055,0.0019,1.0,0,0,0
318,3.18,approach,approach_open_wp040,0.227464,-0.175286,0.115328,0.213863,-0.195729,0.025,1.0,4e-06,2e-05,-0.00017,88.3094,88.31,0.004008,2e-06,0.000766,0.0023,1.0,0,0,0
319,3.19,approach,approach_open_wp040,0.227129,-0.175767,0.114695,0.213862,-0.195728,0.025,1.0,-1.8e-05,-6e-06,-0.000164,88.3093,88.31,0.003161,2e-06,0.00048,0.0022,1.0,0,0,0
320,3.2,approach,approach_open_wp040,0.226853,-0.176159,0.11418,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3093,88.31,0.00248,0.0,0.000581,0.002,1.0,0,0,0
321,3.21,approach,approach_open_wp040,0.226628,-0.176478,0.113761,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3093,88.31,0.001936,2e-06,0.00076,0.0023,1.0,0,0,0
322,3.22,approach,approach_open_wp041,0.225991,-0.177497,0.112519,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.007941,2e-06,0.000448,0.0022,1.0,0,0,0
323,3.23,approach,approach_open_wp041,0.225391,-0.178397,0.111344,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000163,88.3094,88.31,0.006352,2e-06,0.000626,0.002,1.0,0,0,0
324,3.24,approach,approach_open_wp041,0.224896,-0.179126,0.110386,0.213863,-0.19573,0.025,1.0,9e-06,1.8e-05,-0.00017,88.3094,88.31,0.00506,0.0,0.000735,0.0023,1.0,0,0,0
325,3.25,approach,approach_open_wp041,0.224488,-0.179718,0.109607,0.213862,-0.195728,0.025,1.0,-1.8e-05,1e-06,-0.000165,88.3094,88.31,0.004013,2e-06,0.000429,0.002,1.0,0,0,0
326,3.26,approach,approach_open_wp041,0.224153,-0.1802,0.108973,0.213861,-0.19573,0.025,1.0,6e-06,-1.6e-05,-0.000163,88.3093,88.31,0.003166,2e-06,0.000671,0.002,1.0,0,0,0
327,3.27,approach,approach_open_wp041,0.223878,-0.180591,0.108458,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,88.3093,88.31,0.002484,0.0,0.000695,0.0024,1.0,0,0,0
328,3.28,approach,approach_open_wp041,0.223652,-0.18091,0.108039,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,88.3093,88.31,0.00194,2e-06,0.000432,0.002,1.0,0,0,0
329,3.29,approach,approach_open_wp042,0.223017,-0.18193,0.106798,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,88.3094,88.31,0.007946,2e-06,0.000713,0.002,1.0,0,0,0
330,3.3,approach,approach_open_wp042,0.222417,-0.182829,0.105622,0.213863,-0.19573,0.025,1.0,1.4e-05,1.5e-05,-0.000169,88.3094,88.31,0.006357,2e-06,0.000648,0.0023,1.0,0,0,0
331,3.31,approach,approach_open_wp042,0.221921,-0.183558,0.104664,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,88.3094,88.31,0.005065,0.0,0.000451,0.002,1.0,0,0,0
332,3.32,approach,approach_open_wp042,0.221513,-0.18415,0.103884,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3093,88.31,0.004017,2e-06,0.000746,0.0021,1.0,0,0,0
333,3.33,approach,approach_open_wp042,0.221178,-0.184631,0.10325,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3093,88.31,0.00317,2e-06,0.000596,0.0023,1.0,0,0,0
334,3.34,approach,approach_open_wp042,0.220903,-0.185023,0.102735,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000167,88.3093,88.31,0.002489,0.0,0.000483,0.002,1.0,0,0,0
335,3.35,approach,approach_open_wp042,0.220677,-0.185341,0.102315,0.213861,-0.195729,0.025,1.0,-0.0,-1.9e-05,-0.000162,88.3093,88.31,0.001945,2e-06,0.000761,0.0022,1.0,0,0,0
336,3.36,approach,approach_open_wp043,0.220044,-0.186363,0.101076,0.213862,-0.19573,0.025,1.0,1.7e-05,1e-05,-0.000168,88.3094,88.31,0.007951,2e-06,0.000542,0.0023,1.0,0,0,0
337,3.37,approach,approach_open_wp043,0.219443,-0.187261,0.099899,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,88.3094,88.31,0.006361,2e-06,0.000528,0.0019,1.0,0,0,0
338,3.38,approach,approach_open_wp043,0.218947,-0.187989,0.098941,0.213861,-0.195729,0.025,1.0,-3e-06,-1.9e-05,-0.000162,88.3094,88.31,0.005069,0.0,0.000766,0.0022,1.0,0,0,0
339,3.39,approach,approach_open_wp043,0.218539,-0.188581,0.098161,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,88.3093,88.31,0.004022,2e-06,0.000491,0.0022,1.0,0,0,0
340,3.4,approach,approach_open_wp043,0.218203,-0.189062,0.097526,0.213863,-0.195728,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,88.3093,88.31,0.003175,2e-06,0.000567,0.0019,1.0,0,0,0
341,3.41,approach,approach_open_wp043,0.217929,-0.189454,0.097011,0.213861,-0.195729,0.025,1.0,-6e-06,-2e-05,-0.000162,88.3093,88.31,0.002494,0.0,0.000764,0.0024,1.0,0,0,0
342,3.42,approach,approach_open_wp043,0.217704,-0.189773,0.096591,0.213862,-0.19573,0.025,1.0,1.9e-05,4e-06,-0.000168,88.3093,88.31,0.001951,2e-06,0.000452,0.0022,1.0,0,0,0
343,3.43,approach,approach_open_wp044,0.217073,-0.190796,0.095354,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,88.3094,88.31,0.007956,2e-06,0.000621,0.002,1.0,0,0,0
344,3.44,approach,approach_open_wp044,0.21647,-0.191693,0.094177,0.213861,-0.195729,0.025,1.0,-8e-06,-1.9e-05,-0.000162,88.3094,88.31,0.006367,2e-06,0.00074,0.0024,1.0,0,0,0
345,3.45,approach,approach_open_wp044,0.215974,-0.192421,0.093217,0.213862,-0.19573,0.025,1.0,1.8e-05,-0.0,-0.000167,88.3094,88.31,0.005074,0.0,0.000431,0.0021,1.0,0,0,0
346,3.46,approach,approach_open_wp044,0.215566,-0.193012,0.092437,0.213863,-0.195729,0.025,1.0,-7e-06,1.6e-05,-0.000169,88.3093,88.31,0.004027,2e-06,0.000671,0.002,1.0,0,0,0
347,3.47,approach,approach_open_wp044,0.215231,-0.193494,0.091802,0.213861,-0.195728,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,88.3093,88.31,0.00318,2e-06,0.000701,0.0024,1.0,0,0,0
348,3.48,approach,approach_open_wp044,0.214956,-0.193885,0.091286,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,88.3093,88.31,0.0025,0.0,0.00043,0.002,1.0,0,0,0
349,3.49,approach,approach_open_wp044,0.214732,-0.194204,0.090866,0.213863,-0.195729,0.025,1.0,-4e-06,1.7e-05,-0.000169,88.3093,88.31,0.001957,2e-06,0.000712,0.0021,1.0,0,0,0
350,3.5,descend,descend_open_wp001,0.214695,-0.194293,0.089546,0.213861,-0.195728,0.025,1.0,-1.3e-05,-1.5e-05,-0.000162,88.3094,88.31,0.005759,2e-06,0.000652,0.0023,1.0,0,0,0
351,3.51,descend,descend_open_wp001,0.214651,-0.194317,0.088294,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,88.3094,88.31,0.004507,2e-06,0.000452,0.002,1.0,0,0,0
352,3.52,descend,descend_open_wp001,0.214612,-0.194332,0.087275,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,88.3094,88.31,0.003487,0.0,0.000737,0.0021,1.0,0,0,0
353,3.53,descend,descend_open_wp001,0.214578,-0.194344,0.086446,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000162,88.3093,88.31,0.002658,2e-06,0.000603,0.0023,1.0,0,0,0
354,3.54,descend,descend_open_wp001,0.214549,-0.194352,0.085772,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,88.3093,88.31,0.001986,2e-06,0.000483,0.002,1.0,0,0,0
355,3.55,descend,descend_open_wp002,0.214542,-0.194449,0.08411,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.00017,88.3095,88.31,0.007401,2e-06,0.000761,0.0022,1.0,0,0,0
356,3.56,descend,descend_open_wp002,0.214495,-0.1945,0.082552,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,88.3094,88.31,0.005842,2e-06,0.000542,0.0023,1.0,0,0,0
357,3.57,descend,descend_open_wp002,0.214452,-0.194538,0.081284,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,88.3094,88.31,0.004574,0.0,0.000528,0.0019,1.0,0,0,0
358,3.58,descend,descend_open_wp002,0.214413,-0.194566,0.080254,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,88.3094,88.31,0.003543,2e-06,0.000767,0.0022,1.0,0,0,0
359,3.59,descend,descend_open_wp002,0.21438,-0.194587,0.079416,0.213862,-0.195728,0.025,1.0,-1.8e-05,-7e-06,-0.000163,88.3093,88.31,0.002706,2e-06,0.000491,0.0022,1.0,0,0,0
360,3.6,descend,descend_open_wp002,0.214352,-0.194603,0.078735,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3093,88.31,0.002027,0.0,0.000574,0.0019,1.0,0,0,0
361,3.61,descend,descend_open_wp003,0.214348,-0.194709,0.077067,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3094,88.31,0.007433,2e-06,0.000766,0.0023,1.0,0,0,0
362,3.62,descend,descend_open_wp003,0.214301,-0.194765,0.075504,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.005869,2e-06,0.000448,0.0022,1.0,0,0,0
363,3.63,descend,descend_open_wp003,0.214257,-0.194806,0.074232,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000163,88.3094,88.31,0.004597,0.0,0.000624,0.002,1.0,0,0,0
364,3.64,descend,descend_open_wp003,0.214219,-0.194837,0.073199,0.213863,-0.19573,0.025,1.0,9e-06,1.8e-05,-0.00017,88.3093,88.31,0.003564,2e-06,0.000735,0.0023,1.0,0,0,0
365,3.65,descend,descend_open_wp003,0.214186,-0.194861,0.072359,0.213862,-0.195728,0.025,1.0,-1.8e-05,1e-06,-0.000165,88.3093,88.31,0.002725,2e-06,0.000431,0.0021,1.0,0,0,0
366,3.66,descend,descend_open_wp003,0.214158,-0.19488,0.071676,0.213861,-0.19573,0.025,1.0,6e-06,-1.6e-05,-0.000163,88.3093,88.31,0.002044,0.0,0.000674,0.002,1.0,0,0,0
367,3.67,descend,descend_open_wp004,0.214157,-0.19499,0.070006,0.213863,-0.19573,0.025,1.0,1.2e-05,1.7e-05,-0.000169,88.3094,88.31,0.007446,2e-06,0.000694,0.0023,1.0,0,0,0
368,3.68,descend,descend_open_wp004,0.214108,-0.195046,0.068442,0.213862,-0.195728,0.025,1.0,-1.7e-05,4e-06,-0.000166,88.3094,88.31,0.005881,2e-06,0.00043,0.002,1.0,0,0,0
369,3.69,descend,descend_open_wp004,0.214064,-0.195088,0.067169,0.213861,-0.195729,0.025,1.0,4e-06,-1.8e-05,-0.000163,88.3094,88.31,0.004608,0.0,0.000712,0.0021,1.0,0,0,0
370,3.7,descend,descend_open_wp004,0.214025,-0.195119,0.066134,0.213863,-0.19573,0.025,1.0,1.4e-05,1.5e-05,-0.000169,88.3093,88.31,0.003574,2e-06,0.000647,0.0023,1.0,0,0,0
371,3.71,descend,descend_open_wp004,0.213992,-0.195144,0.065293,0.213863,-0.195728,0.025,1.0,-1.6e-05,7e-06,-0.000166,88.3093,88.31,0.002735,2e-06,0.000457,0.002,1.0,0,0,0
372,3.72,descend,descend_open_wp004,0.213965,-0.195163,0.064609,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3093,88.31,0.002054,0.0,0.000745,0.0022,1.0,0,0,0
373,3.73,descend,descend_open_wp005,0.213966,-0.195277,0.062939,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3094,88.31,0.007454,2e-06,0.000592,0.0023,1.0,0,0,0
374,3.74,descend,descend_open_wp005,0.213916,-0.195333,0.061375,0.213863,-0.195728,0.025,1.0,-1.4e-05,9e-06,-0.000167,88.3094,88.31,0.005889,2e-06,0.000489,0.002,1.0,0,0,0
375,3.75,descend,descend_open_wp005,0.213872,-0.195374,0.060102,0.213861,-0.195729,0.025,1.0,-1e-06,-1.9e-05,-0.000162,88.3094,88.31,0.004615,0.0,0.000766,0.0022,1.0,0,0,0
376,3.76,descend,descend_open_wp005,0.213833,-0.195406,0.059067,0.213862,-0.19573,0.025,1.0,1.8e-05,1e-05,-0.000169,88.3093,88.31,0.003582,2e-06,0.000534,0.0023,1.0,0,0,0
377,3.77,descend,descend_open_wp005,0.2138,-0.195431,0.058225,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,88.3093,88.31,0.002743,2e-06,0.000535,0.0019,1.0,0,0,0
378,3.78,descend,descend_open_wp005,0.213773,-0.19545,0.057542,0.213861,-0.195729,0.025,1.0,-3e-06,-1.9e-05,-0.000162,88.3093,88.31,0.002063,0.0,0.000767,0.0022,1.0,0,0,0
379,3.79,close,close_88.31deg,0.21375,-0.195466,0.056986,0.213862,-0.19573,0.025,1.0,1.9e-05,7e-06,-0.000168,88.3093,88.31,0.001513,2e-06,0.000486,0.0023,1.0,0,0,0
380,3.8,close,close_88.31deg,0.213732,-0.195479,0.056534,0.213863,-0.195729,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,88.3093,88.31,0.001072,2e-06,0.000583,0.002,1.0,0,0,0
381,3.81,close,close_60.00deg,0.213718,-0.19549,0.056175,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,86.5102,60.0,0.000731,2e-06,0.000762,0.0023,1.0,0,0,0
382,3.82,close,close_60.00deg,0.213706,-0.195499,0.055875,0.213862,-0.19573,0.025,1.0,1.8e-05,3e-06,-0.000167,84.7111,60.0,0.000467,2e-06,0.000445,0.0021,1.0,0,0,0
383,3.83,close,close_60.00deg,0.213696,-0.195507,0.05563,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,82.912,60.0,0.000307,0.0,0.000626,0.002,1.0,0,0,0
384,3.84,close,close_60.00deg,0.213688,-0.195513,0.055431,0.213861,-0.195729,0.025,1.0,-9e-06,-1.8e-05,-0.000162,81.113,60.0,0.000286,2e-06,0.000738,0.0023,1.0,0,0,0
385,3.85,close,close_60.00deg,0.213682,-0.195518,0.055269,0.213862,-0.19573,0.025,1.0,1.8e-05,-0.0,-0.000167,79.3139,60.0,0.000361,2e-06,0.000428,0.0021,1.0,0,0,0
386,3.86,close,close_60.00deg,0.213677,-0.195523,0.055137,0.213863,-0.195729,0.025,1.0,-7e-06,1.7e-05,-0.000169,77.5148,60.0,0.000456,0.0,0.000673,0.0021,1.0,0,0,0
387,3.87,close,close_60.00deg,0.213674,-0.195527,0.05503,0.213861,-0.195729,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,75.7157,60.0,0.000545,2e-06,0.000701,0.0023,1.0,0,0,0
388,3.88,close,close_60.00deg,0.213671,-0.19553,0.054943,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,73.9167,60.0,0.000622,2e-06,0.000428,0.002,1.0,0,0,0
389,3.89,close,close_60.00deg,0.213668,-0.195533,0.054872,0.213863,-0.195729,0.025,1.0,-4e-06,1.7e-05,-0.000169,72.1176,60.0,0.000686,0.0,0.000711,0.002,1.0,0,0,0
390,3.9,close,close_60.00deg,0.213667,-0.195535,0.054815,0.213861,-0.195728,0.025,1.0,-1.4e-05,-1.5e-05,-0.000163,70.3185,60.0,0.000739,2e-06,0.000651,0.0023,1.0,0,0,0
391,3.91,close,close_60.00deg,0.213665,-0.195537,0.054767,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,68.5337,60.0,0.000783,2e-06,0.000455,0.002,1.0,0,0,0
392,3.92,close,close_60.00deg,0.213664,-0.195538,0.054728,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,66.9925,60.0,0.00082,1e-06,0.000744,0.0022,1.0,0,0,0
393,3.93,close,close_60.00deg,0.213663,-0.195539,0.054696,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000162,65.7296,60.0,0.00085,2e-06,0.000597,0.0023,1.0,0,0,0
394,3.94,close,close_60.00deg,0.213663,-0.19554,0.05467,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,64.6948,60.0,0.000874,2e-06,0.000486,0.002,1.0,0,0,0
395,3.95,close,close_60.00deg,0.213662,-0.195541,0.054649,0.213863,-0.195729,0.025,1.0,1e-06,1.9e-05,-0.00017,63.8469,60.0,0.000894,1e-06,0.000763,0.0022,1.0,0,0,0
396,3.96,close,close_60.00deg,0.213662,-0.195541,0.054632,0.213861,-0.195728,0.025,1.0,-1.8e-05,-9e-06,-0.000163,63.1521,60.0,0.00091,2e-06,0.000533,0.0023,1.0,0,0,0
397,3.97,close,close_60.00deg,0.213662,-0.195542,0.054619,0.213861,-0.19573,0.025,1.0,1.2e-05,-1.1e-05,-0.000165,62.5827,60.0,0.000923,2e-06,0.000534,0.0019,1.0,0,0,0
398,3.98,close,close_60.00deg,0.213662,-0.195543,0.054608,0.213863,-0.195729,0.025,1.0,4e-06,2e-05,-0.00017,62.1162,60.0,0.000933,1e-06,0.000774,0.0023,1.0,0,0,0
399,3.99,close,close_60.00deg,0.213661,-0.195543,0.054599,0.213862,-0.195728,0.025,1.0,-1.9e-05,-6e-06,-0.000164,61.734,60.0,0.000941,1e-06,0.000476,0.0022,1.0,0,0,0
400,4.0,close,close_60.00deg,0.213661,-0.195543,0.054592,0.213861,-0.19573,0.025,1.0,1e-05,-1.3e-05,-0.000164,61.4207,60.0,0.000948,2e-06,0.000593,0.0019,1.0,0,0,0
401,4.01,close,close_60.00deg,0.213661,-0.195544,0.054587,0.213863,-0.19573,0.025,1.0,7e-06,1.9e-05,-0.00017,61.1641,60.0,0.000953,1e-06,0.000758,0.0023,1.0,0,0,0
402,4.02,close,close_60.00deg,0.213661,-0.195544,0.054582,0.213862,-0.195728,0.025,1.0,-1.8e-05,-2e-06,-0.000165,60.9538,60.0,0.000957,1e-06,0.000437,0.0021,1.0,0,0,0
403,4.03,close,close_60.00deg,0.213661,-0.195544,0.054579,0.213861,-0.19573,0.025,1.0,8e-06,-1.5e-05,-0.000163,60.7814,60.0,0.000961,2e-06,0.000642,0.002,1.0,0,0,0
404,4.04,close,close_60.00deg,0.213661,-0.195545,0.054576,0.213863,-0.19573,0.025,1.0,9e-06,1.8e-05,-0.00017,60.6402,60.0,0.000964,1e-06,0.000728,0.0023,1.0,0,0,0
405,4.05,close,close_60.00deg,0.213661,-0.195545,0.054574,0.213862,-0.195728,0.025,1.0,-1.8e-05,1e-06,-0.000165,60.5245,60.0,0.000966,1e-06,0.000427,0.0021,1.0,0,0,0
406,4.06,close,close_45.00deg,0.21366,-0.195547,0.05458,0.213861,-0.19573,0.025,1.0,6e-06,-1.7e-05,-0.000163,58.7254,45.0,0.00096,2e-06,0.000687,0.002,1.0,0,0,0
407,4.07,close,close_45.00deg,0.21366,-0.195547,0.054577,0.213863,-0.19573,0.025,1.0,1.2e-05,1.7e-05,-0.00017,56.9264,45.0,0.000962,2e-06,0.000683,0.0024,1.0,0,0,0
408,4.08,close,close_45.00deg,0.21366,-0.195547,0.054574,0.213862,-0.195728,0.025,1.0,-1.7e-05,5e-06,-0.000166,55.1273,45.0,0.000965,0.0,0.000436,0.002,1.0,0,0,0
409,4.09,close,close_45.00deg,0.21366,-0.195547,0.054572,0.213861,-0.195729,0.025,1.0,3e-06,-1.8e-05,-0.000162,53.3549,45.0,0.000967,2e-06,0.000723,0.0021,1.0,0,0,0
410,4.1,close,close_45.00deg,0.21366,-0.195546,0.054569,0.213863,-0.19573,0.025,1.0,1.5e-05,1.4e-05,-0.000169,51.846,45.0,0.00097,2e-06,0.00063,0.0024,1.0,0,0,0
411,4.11,close,close_45.00deg,0.21366,-0.195545,0.054567,0.213863,-0.195728,0.025,1.0,-1.5e-05,7e-06,-0.000166,50.6096,45.0,0.000972,0.0,0.000463,0.0019,1.0,0,0,0
412,4.12,close,close_45.00deg,0.21366,-0.195545,0.054566,0.213861,-0.195729,0.025,1.0,1e-06,-1.9e-05,-0.000162,49.5964,45.0,0.000973,2e-06,0.000755,0.0022,1.0,0,0,0
413,4.13,close,close_45.00deg,0.21366,-0.195545,0.054565,0.213862,-0.19573,0.025,1.0,1.7e-05,1.1e-05,-0.000169,48.7663,45.0,0.000974,2e-06,0.000569,0.0023,1.0,0,0,0
414,4.14,close,close_45.00deg,0.21366,-0.195545,0.054564,0.213863,-0.195728,0.025,1.0,-1.4e-05,1e-05,-0.000167,48.086,45.0,0.000975,1e-06,0.000507,0.0019,1.0,0,0,0
415,4.15,close,close_45.00deg,0.21366,-0.195545,0.054564,0.213861,-0.195729,0.025,1.0,-2e-06,-1.9e-05,-0.000162,47.5286,45.0,0.000975,2e-06,0.000768,0.0022,1.0,0,0,0
416,4.16,close,close_45.00deg,0.213661,-0.195544,0.054564,0.213862,-0.19573,0.025,1.0,1.8e-05,8e-06,-0.000168,47.0719,45.0,0.000975,2e-06,0.000511,0.0023,1.0,0,0,0
417,4.17,close,close_45.00deg,0.213661,-0.195544,0.054564,0.213863,-0.195728,0.025,1.0,-1.2e-05,1.2e-05,-0.000167,46.6977,45.0,0.000975,1e-06,0.000557,0.0019,1.0,0,0,0
418,4.18,close,close_45.00deg,0.213661,-0.195544,0.054564,0.213861,-0.195729,0.025,1.0,-5e-06,-1.9e-05,-0.000162,46.391,45.0,0.000975,2e-06,0.000761,0.0023,1.0,0,0,0
419,4.19,close,close_45.00deg,0.213661,-0.195544,0.054564,0.213862,-0.19573,0.025,1.0,1.8e-05,5e-06,-0.000168,46.1397,45.0,0.000975,2e-06,0.000463,0.0022,1.0,0,0,0
420,4.2,close,close_45.00deg,0.213661,-0.195545,0.054564,0.213863,-0.195729,0.025,1.0,-1e-05,1.4e-05,-0.000168,45.9338,45.0,0.000975,1e-06,0.000606,0.0019,1.0,0,0,0
421,4.21,close,close_45.00deg,0.213661,-0.195545,0.054564,0.213861,-0.195729,0.025,1.0,-7e-06,-1.9e-05,-0.000162,45.7651,45.0,0.000975,2e-06,0.000746,0.0023,1.0,0,0,0
422,4.22,close,close_45.00deg,0.213661,-0.195545,0.054564,0.213862,-0.19573,0.025,1.0,1.9e-05,1e-06,-0.000167,45.6268,45.0,0.000975,2e-06,0.000435,0.0021,1.0,0,0,0
423,4.23,close,close_45.00deg,0.21366,-0.195545,0.054565,0.213863,-0.195729,0.025,1.0,-8e-06,1.6e-05,-0.000168,45.5136,45.0,0.000974,1e-06,0.000646,0.002,1.0,0,0,0
424,4.24,close,close_41.40deg,0.21366,-0.195546,0.054567,0.213861,-0.195729,0.025,1.0,-1e-05,-1.8e-05,-0.000162,44.7707,41.4,0.000972,2e-06,0.000719,0.0023,1.0,0,0,0
425,4.25,close,close_41.40deg,0.21366,-0.195545,0.054566,0.213862,-0.19573,0.025,1.0,1.8e-05,-2e-06,-0.000167,44.1619,41.4,0.000973,2e-06,0.000427,0.0021,1.0,0,0,0
426,4.26,close,close_41.40deg,0.21366,-0.195545,0.054566,0.213863,-0.195729,0.025,1.0,-6e-06,1.7e-05,-0.000169,43.663,41.4,0.000973,0.0,0.000694,0.0021,1.0,0,0,0
427,4.27,close,close_41.40deg,0.21366,-0.195545,0.054566,0.213861,-0.195728,0.025,1.0,-1.3e-05,-1.6e-05,-0.000162,43.2542,41.4,0.000974,2e-06,0.000675,0.0024,1.0,0,0,0
428,4.28,close,close_41.40deg,0.21366,-0.195545,0.054565,0.213861,-0.19573,0.025,1.0,1.7e-05,-5e-06,-0.000166,42.9193,41.4,0.000974,2e-06,0.000445,0.002,1.0,0,0,0
429,4.29,close,close_41.40deg,0.21366,-0.195545,0.054565,0.213863,-0.195729,0.025,1.0,-3e-06,1.8e-05,-0.000169,42.6448,41.4,0.000974,0.0,0.000732,0.0021,1.0,0,0,0
430,4.3,close,close_41.40deg,0.21366,-0.195545,0.054565,0.213861,-0.195728,0.025,1.0,-1.5e-05,-1.3e-05,-0.000162,42.42,41.4,0.000974,2e-06,0.000615,0.0023,1.0,0,0,0
431,4.31,close,close_41.40deg,0.21366,-0.195545,0.054565,0.213861,-0.19573,0.025,1.0,1.5e-05,-7e-06,-0.000165,42.2357,41.4,0.000974,2e-06,0.000467,0.0019,1.0,0,0,0
432,4.32,close,close_41.40deg,0.21366,-0.195544,0.054565,0.213863,-0.195729,0.025,1.0,-1e-06,1.9e-05,-0.00017,42.0847,41.4,0.000974,0.0,0.000752,0.0022,1.0,0,0,0
433,4.33,close,close_41.40deg,0.21366,-0.195544,0.054565,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1.1e-05,-0.000163,41.961,41.4,0.000974,2e-06,0.000565,0.0023,1.0,0,0,0
434,4.34,close,close_39.00deg,0.213659,-0.195545,0.054567,0.213861,-0.19573,0.025,1.0,1.3e-05,-1e-05,-0.000165,41.4262,39.0,0.000972,2e-06,0.000514,0.0019,1.0,0,0,0
435,4.35,close,close_39.00deg,0.213659,-0.195545,0.054566,0.213863,-0.195729,0.025,1.0,1e-06,1.9e-05,-0.000169,40.988,39.0,0.000973,2e-06,0.000766,0.0022,1.0,1,0,0
436,4.36,close,close_39.00deg,0.21366,-0.195545,0.054566,0.213861,-0.195728,0.025,1.0,-1.8e-05,-9e-06,-0.000163,40.6289,39.0,0.000973,0.0,0.000516,0.0023,1.0,1,2,0
437,4.37,close,close_39.00deg,0.21366,-0.195545,0.054566,0.213861,-0.19573,0.025,1.0,1.2e-05,-1.2e-05,-0.000164,40.3346,39.0,0.000973,2e-06,0.000554,0.0019,1.0,1,4,0
438,4.38,close,close_39.00deg,0.21366,-0.195545,0.054566,0.213863,-0.195729,0.025,1.0,4e-06,2e-05,-0.00017,40.0935,39.0,0.000973,2e-06,0.000765,0.0023,1.0,1,6,0
