physics_step,sim_time_s,phase,label,tcp_x,tcp_y,tcp_z,obj_x,obj_y,obj_z,quat_w,quat_x,quat_y,quat_z,q5_deg,q5_cmd_deg,target_error_m,object_drift_m,object_speed_mps,tilt_deg,upright_z,marker,attach_calls_total,posewrite_calls_total
395,3.95,descend,descend_open_wp006,0.213821,-0.195361,0.054398,0.213865,-0.195726,0.025008,1.0,-0.000141,7.6e-05,-0.000258,88.3094,88.31,0.003916,9e-06,0.017423,0.0183,1.0,0,0,0
396,3.96,descend,descend_open_wp006,0.213807,-0.195352,0.054396,0.213858,-0.195721,0.025007,1.0,-0.000182,-7.3e-05,-0.000266,88.3094,88.31,0.003915,1.1e-05,0.018143,0.0225,1.0,0,0,0
397,3.97,descend,descend_open_wp006,0.213804,-0.195351,0.054395,0.213855,-0.195724,0.025006,1.0,-0.000127,-0.00014,-0.000261,88.3094,88.31,0.003914,1e-05,0.017055,0.0217,1.0,0,0,0
398,3.98,descend,descend_open_wp006,0.213819,-0.195372,0.054395,0.213863,-0.195734,0.025002,1.0,9.1e-05,0.0,-0.000263,88.3094,88.31,0.003912,6e-06,0.012687,0.0105,1.0,0,0,0
399,3.99,descend,descend_open_wp006,0.213845,-0.195393,0.054403,0.213877,-0.195744,0.025008,1.0,0.000263,0.000281,-0.000285,88.3094,88.31,0.003918,2.3e-05,0.008806,0.0441,1.0,0,0,0
400,4.0,descend,descend_open_wp006,0.213856,-0.195383,0.054404,0.213881,-0.195735,0.02501,1.0,7.9e-05,0.000393,-0.000314,88.3094,88.31,0.00392,2.4e-05,0.00837,0.0459,1.0,0,0,0
401,4.01,descend,descend_open_wp006,0.213843,-0.195373,0.054401,0.213875,-0.19573,0.025008,1.0,-2.3e-05,0.000273,-0.000315,88.3094,88.31,0.003918,1.7e-05,0.009483,0.0314,1.0,0,0,0
402,4.02,descend,descend_open_wp006,0.213811,-0.195359,0.054396,0.21386,-0.195726,0.025005,1.0,-0.000106,-3.1e-05,-0.00027,88.3094,88.31,0.003914,5e-06,0.01647,0.0126,1.0,0,0,0
403,4.03,descend,descend_open_wp006,0.213803,-0.195348,0.054395,0.213855,-0.195722,0.025007,1.0,-0.000157,-0.000139,-0.000262,88.3094,88.31,0.003915,1.1e-05,0.017374,0.0241,1.0,0,0,0
404,4.04,descend,descend_open_wp006,0.213815,-0.195368,0.054395,0.213861,-0.195733,0.025002,1.0,5.3e-05,-2.9e-05,-0.000264,88.3094,88.31,0.003912,4e-06,0.013941,0.0069,1.0,0,0,0
405,4.05,descend,descend_open_wp006,0.213852,-0.195384,0.054405,0.21388,-0.195736,0.02501,1.0,0.000103,0.000369,-0.000314,88.3094,88.31,0.00392,2.3e-05,0.00853,0.0439,1.0,0,0,0
406,4.06,descend,descend_open_wp006,0.213844,-0.195373,0.054402,0.213876,-0.195731,0.025009,1.0,-1.3e-05,0.000291,-0.000316,88.3094,88.31,0.003918,1.8e-05,0.009343,0.0333,1.0,0,0,0
407,4.07,descend,descend_open_wp006,0.213815,-0.195358,0.054397,0.213862,-0.195726,0.025005,1.0,-0.000114,6e-06,-0.000275,88.3094,88.31,0.003915,6e-06,0.01627,0.0131,1.0,0,0,0
408,4.08,descend,descend_open_wp006,0.213802,-0.195345,0.054395,0.213856,-0.19572,0.025007,1.0,-0.000201,-0.00012,-0.000264,88.3094,88.31,0.003915,1.3e-05,0.018259,0.0268,1.0,0,0,0
409,4.09,descend,descend_open_wp006,0.213804,-0.195354,0.054396,0.213856,-0.195726,0.025005,1.0,-8.1e-05,-0.000131,-0.00026,88.3095,88.31,0.003914,8e-06,0.016608,0.0176,1.0,0,0,0
410,4.1,descend,descend_open_wp006,0.213822,-0.195377,0.054396,0.213865,-0.195737,0.025001,1.0,0.000143,4.4e-05,-0.000268,88.3095,88.31,0.003912,1e-05,0.013061,0.0172,1.0,0,0,0
411,4.11,descend,descend_open_wp006,0.213851,-0.195394,0.054406,0.21388,-0.195743,0.02501,1.0,0.000248,0.000359,-0.000293,88.3095,88.31,0.00392,2.6e-05,0.008848,0.0501,1.0,0,0,0
412,4.12,descend,descend_open_wp006,0.213849,-0.195378,0.054403,0.213879,-0.195733,0.02501,1.0,3.5e-05,0.000344,-0.000317,88.3095,88.31,0.003919,2.1e-05,0.008832,0.0397,1.0,0,0,0
413,4.13,descend,descend_open_wp006,0.21384,-0.195367,0.054399,0.213874,-0.195728,0.025009,1.0,-6.3e-05,0.000249,-0.00031,88.3095,88.31,0.003916,1.6e-05,0.011053,0.0294,1.0,0,0,0
414,4.14,descend,descend_open_wp006,0.213819,-0.195359,0.054399,0.213865,-0.195726,0.025008,1.0,-0.000142,7.8e-05,-0.000259,88.3095,88.31,0.003917,1e-05,0.017516,0.0185,1.0,0,0,0
415,4.15,descend,descend_open_wp006,0.213805,-0.19535,0.054397,0.213858,-0.195721,0.025007,1.0,-0.000182,-7.1e-05,-0.000267,88.3095,88.31,0.003916,1.1e-05,0.018192,0.0224,1.0,0,0,0
416,4.16,descend,descend_open_wp006,0.213803,-0.19535,0.054395,0.213856,-0.195724,0.025006,1.0,-0.000128,-0.00014,-0.000262,88.3095,88.31,0.003915,1e-05,0.017073,0.0218,1.0,0,0,0
417,4.17,descend,descend_open_wp006,0.213816,-0.19537,0.054396,0.213862,-0.195734,0.025002,1.0,8.1e-05,-1.5e-05,-0.000265,88.3095,88.31,0.003913,6e-06,0.013308,0.0095,1.0,0,0,0
418,4.18,descend,descend_open_wp006,0.213844,-0.195393,0.054403,0.213877,-0.195744,0.025008,1.0,0.000265,0.000282,-0.000291,88.3095,88.31,0.003918,2.3e-05,0.008872,0.0444,1.0,0,0,0
419,4.19,descend,descend_open_wp006,0.213855,-0.195382,0.054404,0.213881,-0.195735,0.02501,1.0,8e-05,0.000394,-0.000315,88.3095,88.31,0.00392,2.4e-05,0.008376,0.0461,1.0,0,0,0
420,4.2,descend,descend_open_wp006,0.213842,-0.195372,0.054401,0.213875,-0.19573,0.025008,1.0,-2.2e-05,0.000275,-0.000316,88.3095,88.31,0.003918,1.7e-05,0.009467,0.0316,1.0,0,0,0
421,4.21,descend,descend_open_wp006,0.213811,-0.195358,0.054397,0.21386,-0.195726,0.025005,1.0,-0.000107,-2.7e-05,-0.00027,88.3095,88.31,0.003915,6e-06,0.016482,0.0126,1.0,0,0,0
422,4.22,descend,descend_open_wp006,0.213802,-0.195347,0.054395,0.213855,-0.195722,0.025007,1.0,-0.000161,-0.000138,-0.000263,88.3094,88.31,0.003915,1.1e-05,0.017434,0.0244,1.0,0,0,0
423,4.23,descend,descend_open_wp006,0.213814,-0.195367,0.054395,0.213861,-0.195732,0.025002,1.0,4.8e-05,-3.1e-05,-0.000263,88.3095,88.31,0.003913,4e-06,0.014097,0.0066,1.0,0,0,0
424,4.24,descend,descend_open_wp006,0.213853,-0.195386,0.054405,0.213881,-0.195738,0.02501,1.0,0.00013,0.000379,-0.000313,88.3095,88.31,0.00392,2.4e-05,0.008786,0.0459,1.0,0,0,0
425,4.25,descend,descend_open_wp006,0.213845,-0.195374,0.054402,0.213877,-0.195731,0.025009,1.0,-3e-06,0.000305,-0.000318,88.3095,88.31,0.003918,1.9e-05,0.009212,0.0349,1.0,0,0,0
426,4.26,descend,descend_open_wp006,0.213819,-0.195359,0.054397,0.213864,-0.195726,0.025006,1.0,-0.000114,4.9e-05,-0.000282,88.3095,88.31,0.003915,8e-06,0.015804,0.0142,1.0,0,0,0
427,4.27,descend,descend_open_wp006,0.213804,-0.195349,0.054396,0.213858,-0.195721,0.025008,1.0,-0.00019,-8e-05,-0.000267,88.3095,88.31,0.003915,1.2e-05,0.018551,0.0236,1.0,0,0,0
428,4.28,descend,descend_open_wp006,0.213803,-0.19535,0.054396,0.213856,-0.195724,0.025006,1.0,-0.000121,-0.000139,-0.000262,88.3095,88.31,0.003915,1e-05,0.016999,0.0211,1.0,0,0,0
429,4.29,descend,descend_open_wp006,0.213818,-0.195371,0.054395,0.213863,-0.195735,0.025001,1.0,9.9e-05,6e-06,-0.000264,88.3095,88.31,0.003912,7e-06,0.012641,0.0114,1.0,0,0,0
430,4.3,descend,descend_open_wp006,0.213845,-0.195393,0.054403,0.213877,-0.195744,0.025008,1.0,0.000263,0.000289,-0.000286,88.3095,88.31,0.003918,2.4e-05,0.008746,0.0448,1.0,0,0,0
431,4.31,descend,descend_open_wp006,0.213855,-0.195382,0.054404,0.213881,-0.195735,0.02501,1.0,7.6e-05,0.000392,-0.000314,88.3095,88.31,0.00392,2.4e-05,0.008339,0.0458,1.0,0,0,0
432,4.32,descend,descend_open_wp006,0.213842,-0.195372,0.054401,0.213875,-0.19573,0.025008,1.0,-2.4e-05,0.000272,-0.000315,88.3095,88.31,0.003918,1.7e-05,0.009502,0.0312,1.0,0,0,0
433,4.33,descend,descend_open_wp006,0.21381,-0.195359,0.054396,0.21386,-0.195727,0.025004,1.0,-0.000104,-3.5e-05,-0.000269,88.3095,88.31,0.003915,5e-06,0.016521,0.0126,1.0,0,0,0
434,4.34,descend,descend_open_wp006,0.213802,-0.195348,0.054395,0.213855,-0.195723,0.025006,1.0,-0.000147,-0.000139,-0.000263,88.3095,88.31,0.003915,1.1e-05,0.01725,0.0232,1.0,0,0,0
435,4.35,descend,descend_open_wp006,0.213815,-0.195368,0.054396,0.213862,-0.195733,0.025002,1.0,6.3e-05,-2.4e-05,-0.000264,88.3095,88.31,0.003913,5e-06,0.013624,0.0077,1.0,0,0,0
436,4.36,descend,descend_open_wp006,0.21385,-0.19538,0.054404,0.213879,-0.195734,0.025009,1.0,6.1e-05,0.000342,-0.000326,88.3095,88.31,0.003919,2.2e-05,0.00872,0.0399,1.0,0,0,0
437,4.37,descend,descend_open_wp006,0.213841,-0.195372,0.054401,0.213875,-0.19573,0.025008,1.0,-2.9e-05,0.000263,-0.000313,88.3095,88.31,0.003918,1.6e-05,0.00958,0.0303,1.0,0,0,0
438,4.38,descend,descend_open_wp006,0.213817,-0.195358,0.054398,0.213864,-0.195726,0.025007,1.0,-0.00012,6.3e-05,-0.000255,88.3095,88.31,0.003917,9e-06,0.016791,0.0155,1.0,0,0,0
